time,body1,body2,numContacts,cpx_avg,cpy_avg,cpz_avg,cnx_avg,cny_avg,cnz_avg,fx_avg,fy_avg,fz_avg,mx_avg,my_avg,mz_avg
0.01,floor,spray_bottle,20,0.00358617510784,-0.00891065531855,-0.000503145391424,3.56598392985e-16,1.0129817083e-15,-1.0,-0.0107995775354,-0.021141844802,7.08752241855,-6.13484357814e-07,-4.24383258049e-08,-0.000484364901975
0.02,floor,spray_bottle,20,0.0035880467708,-0.00891394798781,-0.000468504517793,-3.18571670946e-16,1.11691356322e-15,-1.0,-0.00625992252668,0.000334750890468,7.08892753347,-7.09841612698e-07,1.60255469821e-07,-4.8430480139e-06
0.03,floor,spray_bottle,20,0.00358800447836,-0.0089140036012,-0.00043566709276,-5.55635682177e-16,-1.37301081915e-16,-1.0,-0.00578388652584,0.00266590513189,7.09024968459,-6.20671837856e-07,1.57675186654e-07,4.70296194569e-05
0.04,floor,spray_bottle,20,0.00358794928761,-0.00891405494675,-0.000404527227429,-4.73629527244e-18,-1.21811524747e-15,-1.0,-0.00576682293565,0.00285976931264,7.09150272206,-5.29551537731e-07,1.37341976049e-07,5.10697112598e-05
0.05,floor,spray_bottle,20,0.0029298984964,-0.00906856893393,-0.000396829698066,-2.33787788895e-16,3.31031457002e-16,-1.0,0.0129708385137,-0.0170306665816,7.09033536027,-9.42890284533e-06,1.67429411435e-06,-0.000350685382304
0.06,floor,spray_bottle,20,0.00367818786381,-0.00908732314599,-0.00036671866831,4.23305097334e-16,-1.33575399077e-15,-1.0,0.0264774037904,0.106099875766,7.18529479062,-5.90602048281e-07,1.28050087851e-06,0.00238374303291
0.07,floor,spray_bottle,20,0.00275429839088,-0.00945391595263,-0.000353054010844,-1.39612660258e-16,-1.21183461466e-15,-1.0,-0.0060447896192,0.000875196684116,7.09417501943,6.60421362528e-07,4.36190941887e-07,6.4283543042e-06
0.08,floor,spray_bottle,20,0.0109863332772,-0.0070965010309,-0.000332080613932,-4.94508328452e-16,-1.15166762828e-15,-1.0,0.0142312264576,-0.01149294967,7.209572089,-9.33826460831e-06,1.69742711974e-06,-0.000306496008239
0.09,floor,spray_bottle,20,0.0114410327108,-0.00937144212211,-0.00030697556906,-2.324266717e-15,3.03032384884e-16,-1.0,0.0169235001096,0.00357283053071,7.09563794741,-8.62487155526e-06,1.90284125184e-06,0.00011303379561
0.1,floor,spray_bottle,20,0.00681091958458,-0.00895226113597,-0.000281936834243,5.67667860197e-16,-4.23817423343e-16,-1.0,0.016358239898,0.000653577657959,7.09572890399,-7.24283321499e-06,1.55839027981e-06,4.89517675769e-05
0.11,floor,spray_bottle,20,0.00691377860296,-0.00746941699259,-0.000275361587405,6.80808770653e-16,1.03500644749e-15,-1.0,0.00317959773377,-0.0167468474221,7.07428440994,-1.62425137598e-05,1.00192733425e-06,-0.000357095053173
0.12,floor,spray_bottle,20,0.00609186411562,-0.00952864626651,-0.000248237291933,2.17572572785e-17,1.73753970855e-16,-1.0,0.0145340215891,0.00211368510124,7.09794601623,-7.51890735075e-06,3.00917648292e-07,7.87478759432e-05
0.13,floor,spray_bottle,20,0.00810071136666,-0.00788430994312,-0.000222670955656,6.39518737054e-16,-7.7021155917e-16,-1.0,-0.0157427894117,-0.00839488665672,7.10014066775,-3.25951157163e-05,2.67069533288e-06,-0.000216639625222
0.14,floor,spray_bottle,20,0.00209906841652,-0.00977297005414,-0.000213963065722,7.23682493512e-17,-1.223746961e-15,-1.0,0.0375535698929,0.214400933299,7.04944979832,-1.22891944389e-05,8.10811653807e-08,0.00472717704749
