time,body1,body2,numContacts,cpx_avg,cpy_avg,cpz_avg,cnx_avg,cny_avg,cnz_avg,fx_avg,fy_avg,fz_avg,mx_avg,my_avg,mz_avg
0.01,floor,hammer,20,0.0973380601143,-0.000100976758666,-0.000645132544739,-0.0291442221505,-0.0291442221506,-0.988027786583,-0.00739728848524,-0.0734764055633,9.35188960069,1.0107491289e-05,-8.30825797907e-06,-0.0123266376501
0.02,floor,hammer,20,0.0843355844885,-0.00344430554476,-0.000590975297981,-0.047690727943,-0.0476907279431,-0.980324449349,-0.0066292737794,-0.023697673237,9.31532884259,9.84015551472e-05,-3.19684859713e-05,-0.00386181666124
0.03,floor,hammer,20,0.0972918650607,-0.00220440520335,-0.000548528522585,-0.0448731414491,-0.0448731414491,-0.983116547265,-0.00790154816397,0.0406452894294,9.29971953469,2.62893367753e-05,-1.10362406998e-05,0.00685767205598
0.04,floor,hammer,20,0.0708134672491,-0.00421504772179,-0.000530500400007,-0.0251116294114,-0.0251116294114,-0.991990089396,0.000348783513594,0.0418304049362,9.25071054224,6.53439101605e-05,-1.69130749246e-05,0.00729499524521
0.05,floor,hammer,20,0.0844170986297,-0.00359819385294,-0.000515017224537,-0.0303205826567,-0.0303205826568,-0.99168856131,-7.39003173572e-05,0.00840925894185,9.25474427506,1.20330052478e-05,-2.92739947688e-06,0.00144739182184
0.06,floor,hammer,20,0.0571537394627,-0.00411533544535,-0.000468959516709,-0.0297983305095,-0.0297983305096,-0.992102062685,0.00583452728774,-0.0433213379959,9.16692127966,4.62819705089e-06,-4.58088480268e-06,-0.0077248362961
0.07,floor,hammer,20,0.0840502087377,-0.00629647402183,-0.000430881586369,-0.052336159885,-0.052336159885,-0.984353504432,-0.00795644000376,0.167870681189,9.37468918686,2.52775541272e-05,-3.83741999863e-06,0.0278556597719
0.08,floor,hammer,20,0.110192009986,-0.00183523821918,-0.000388251317662,-0.0280412458228,-0.0280412458228,-0.993369920146,0.00336193722021,-0.114854117888,9.19755169076,-1.83346053494e-06,-8.75873598566e-07,-0.0201851810982
0.09,floor,hammer,20,0.0966378303922,-0.00311795702929,-0.000377742506663,-0.0650240504824,-0.0650240504822,-0.983187116263,-0.0119349395806,-0.0585765640187,9.33739365256,-6.58731984353e-07,-1.22716306394e-07,-0.0093956199126
0.1,floor,hammer,20,0.0967364324473,0.001648722511,-0.000388205435972,-0.034631267339,-0.034631267339,-0.990988523969,0.00244408663849,-0.0178837906642,9.26431302138,-3.99828231715e-06,-5.20451882438e-07,-0.00315103762722
0.11,floor,hammer,20,0.123730774421,-0.000227822758955,-0.000367231034988,-0.0367766320224,-0.0367766320224,-0.989649889006,-0.00652812235313,0.070537414798,9.36624209757,4.39234036123e-07,-4.75914191389e-09,0.0116463462554
0.12,floor,hammer,20,0.0967093945843,0.00156584880937,-0.000327998448146,-0.0492512428434,-0.0492512428435,-0.986429009368,0.00634225856991,-0.0624863236058,9.15818043872,-2.26285656481e-06,-5.55832958771e-07,-0.0110021463202
0.13,floor,hammer,20,0.083617209585,0.000157839057062,-0.000301222493519,-0.0734933015453,-0.0734933015453,-0.975514390229,0.00400906114381,0.0159321775282,9.23256727817,-6.77838035998e-07,-1.00352505583e-07,0.00277271168582
0.14,floor,hammer,20,0.0828516670873,-0.00197105861953,-0.000237652267794,-0.109717587602,-0.109717587602,-0.961173375869,0.0115771084092,-0.100147756982,9.41167340949,-1.71840712129e-06,-2.91546933318e-07,-0.0181858472523
0.15,floor,hammer,20,0.0564502529939,-0.00225535872069,-0.000207655290252,-0.160306089367,-0.160306089367,-0.946856675754,0.00712669970573,0.081653768175,9.10108979796,8.45843628767e-07,-1.10752255478e-07,0.0144421998751
0.16,floor,hammer,20,0.0700078756163,-0.00100730043153,-0.000203622698717,-0.114288677422,-0.114288677422,-0.963490400411,0.000693229603253,-0.0458074344376,9.16478333631,5.64502459879e-07,-1.86664104396e-07,-0.00777269835683
0.17,floor,hammer,20,0.0701110281379,-0.00109852291241,-0.000195277917548,-0.10414750601,-0.10414750601,-0.966803001606,0.00358190712612,0.0202417631763,9.20297029696,-3.8249797918e-07,-2.22061253607e-07,0.00347143331637
0.18,floor,hammer,20,0.097000510991,-0.000586754053044,-0.000218555092833,-0.0538768905834,-0.0538768905833,-0.984623887884,-0.00523333892028,-0.00791535840211,9.47895828476,-9.22395622105e-08,-1.56449194544e-07,-0.00132209325662
0.19,floor,hammer,20,0.096881614479,-0.00244687041055,-0.000203867327815,-0.0899342435833,-0.0899342435834,-0.967517543482,0.00635064227604,0.00334588087055,9.29698454049,5.7480694676e-06,-8.21051378906e-07,0.000579056200176
0.2,floor,hammer,20,0.0965066756813,0.00169626173123,-0.000182031611324,-0.0890378479617,-0.0890378479616,-0.968242729279,0.00559217201504,-0.038466289663,9.17719307822,-2.53231871259e-06,-7.10947834492e-08,-0.00664075189791
0.21,floor,hammer,20,0.0965088342226,-0.000409766919498,-0.000162360843429,-0.100737757314,-0.100737757314,-0.965854039786,0.0061576916454,-0.0372063335725,9.17549880649,-2.31548772168e-06,-2.67005250187e-07,-0.00641813753792
0.22,floor,hammer,20,0.0702540493879,-0.00261190693292,-0.00016207090094,-0.0784267228993,-0.0784267228993,-0.979423803548,0.00220294256482,0.0496844388254,9.26064412504,1.03977478514e-05,-1.402167841e-06,0.0085518725824
0.23,floor,hammer,20,0.123632455505,-0.00249351990178,-0.000164488615343,-0.0723415921123,-0.0723415921124,-0.978325998862,-0.0109862931632,0.0676681636337,9.37866511974,3.22478084238e-06,7.9155764719e-06,0.0109194410667
