time,body1,body2,numContacts,cpx_avg,cpy_avg,cpz_avg,cnx_avg,cny_avg,cnz_avg,fx_avg,fy_avg,fz_avg,mx_avg,my_avg,mz_avg
0.01,floor,spray_bottle,20,0.0157164302895,-0.00163759518843,-9.23735908723e-06,0.0,0.0,-1.0,-0.00123811458271,-0.00618955587114,7.11461426541,5.48669443212e-12,-7.22282997301e-12,-0.000139394874524
0.02,floor,spray_bottle,20,0.00283678783144,-0.00384625436729,-9.06564370529e-06,0.0,0.0,-1.0,0.000345127889121,0.00154681768803,7.11469916579,1.02030580165e-11,-1.31546336324e-11,3.4950324612e-05
0.03,floor,spray_bottle,20,0.0111777297974,-0.00503932861282,-8.89619716101e-06,0.0,0.0,-1.0,-0.00124366818019,-0.00239590781049,7.11486851613,-2.1266525433e-11,-1.65265717778e-12,-5.54593484497e-05
0.04,floor,spray_bottle,20,0.0126666325797,0.000737499691859,-8.73562147219e-06,0.0,0.0,-1.0,0.00399007883415,-0.00711380332827,7.11489096842,2.20148482777e-11,-1.15196498174e-11,-0.000149819458419
0.05,floor,spray_bottle,20,0.00354734340265,-0.00312922300223,-8.59194875386e-06,0.0,0.0,-1.0,-0.000612095966165,-0.000334395613613,7.1148449006,-9.37071600871e-13,1.89337087675e-12,-8.58801592388e-06
0.06,floor,spray_bottle,20,0.00740575093432,-0.00453268568941,-8.44690579245e-06,0.0,0.0,-1.0,-0.000121913677688,-0.000844676739826,7.1147587309,-1.20988679145e-11,2.62504254445e-12,-1.89468567257e-05
0.07,floor,spray_bottle,20,0.00965398280938,-0.00155003478404,-8.30818104698e-06,0.0,0.0,-1.0,0.00274961361591,-0.00715451769272,7.11494423191,-6.3757851429e-11,-2.41658082434e-11,-0.000153098115972
0.08,floor,spray_bottle,20,0.0126648609061,0.000737523021693,-8.17742544967e-06,0.0,0.0,-1.0,0.00100493537471,-0.00241131143331,7.11477399176,1.04754720523e-11,-4.03720112896e-12,-5.14231615015e-05
0.09,floor,spray_bottle,20,0.0028196705048,-0.00384588519612,-8.06328678969e-06,0.0,0.0,-1.0,0.00115041184017,0.00750450779912,7.11454390753,3.57192712908e-11,-8.47735215359e-11,0.000168552539613
0.1,floor,spray_bottle,20,0.00740575093444,-0.00453268568958,-7.9435568645e-06,0.0,0.0,-1.0,-0.000367745633352,-0.00169055205469,7.11478535149,-2.54858677565e-11,6.77119818548e-12,-3.81629423021e-05
