time,body1,body2,numContacts,cpx_avg,cpy_avg,cpz_avg,cnx_avg,cny_avg,cnz_avg,fx_avg,fy_avg,fz_avg,mx_avg,my_avg,mz_avg
0.01,floor,spray_bottle,20,0.0104611662859,-0.00154463176078,-9.23216652214e-06,0.0,0.0,-1.0,2.98483324056e-05,1.75846974206e-05,7.11472978401,-6.43021226543e-13,2.24754589939e-12,-2.12133487707e-07
0.02,floor,spray_bottle,20,0.0104611662858,-0.00154463176079,-9.04807087256e-06,0.0,0.0,-1.0,2.83106914453e-05,1.64998811586e-05,7.11473336963,-2.66817470895e-12,8.72105165861e-12,-1.98931947333e-07
0.03,floor,spray_bottle,20,0.0104611662858,-0.0015446317608,-8.87332489336e-06,0.0,0.0,-1.0,2.66252785778e-05,1.76554964933e-05,7.11473678451,-5.59925977112e-12,1.7854474843e-11,-2.14253343779e-07
0.04,floor,spray_bottle,20,0.0104611662858,-0.00154463176081,-8.70756707161e-06,0.0,0.0,-1.0,2.55344667194e-05,1.48275549604e-05,7.11474000886,-9.24422864645e-12,2.90849844209e-11,-1.78734719184e-07
0.05,floor,spray_bottle,20,0.0104611662858,-0.00154463176082,-8.55022305255e-06,0.0,0.0,-1.0,2.42762774901e-05,1.40487461849e-05,7.11474307808,-1.31734761988e-11,4.10475611834e-11,-1.69315838847e-07
0.06,floor,spray_bottle,20,0.0104611662858,-0.00154463176082,-8.40091822051e-06,0.0,0.0,-1.0,2.04784814519e-05,2.15582585779e-05,7.11474593959,-1.69598415173e-11,5.34589039702e-11,-2.66174154148e-07
0.07,floor,spray_bottle,20,0.0104611662858,-0.00154463176083,-8.25930180533e-06,0.0,0.0,-1.0,2.19022862327e-05,1.26139475649e-05,7.11474875033,-2.13404467708e-11,6.61528332113e-11,-1.51984235242e-07
0.08,floor,spray_bottle,20,0.0104611662858,-0.00154463176084,-8.12486513045e-06,0.0,0.0,-1.0,2.08306127065e-05,1.19712782547e-05,7.11475137312,-2.52590066918e-11,7.81056920529e-11,-1.44224555692e-07
0.09,floor,spray_bottle,20,0.0104611662857,-0.00154463176084,-7.9972967114e-06,0.0,0.0,-1.0,-0.0001559857081,0.000153302555834,7.11474587204,-2.14201269569e-11,8.58179638463e-11,-2.00705188329e-06
0.1,floor,spray_bottle,20,0.0104611662857,-0.00154463176085,-7.87630654389e-06,0.0,0.0,-1.0,1.88002577892e-05,1.07228110304e-05,7.11475621903,-3.24437239227e-11,1.00334185404e-10,-1.29130234768e-07
0.11,floor,spray_bottle,20,0.0104611662857,-0.00154463176086,-7.76144172889e-06,0.0,0.0,-1.0,1.7886636637e-05,1.02696153257e-05,7.11475846111,-3.55440425356e-11,1.09931116293e-10,-1.23718496246e-07
0.12,floor,spray_bottle,20,0.0104611662856,-0.00154463176082,-7.65244543777e-06,0.0,0.0,-1.0,-0.00137514400614,0.000620623514084,7.11465153268,7.39069916378e-12,7.12413947279e-11,-8.39257599958e-06
0.13,floor,spray_bottle,20,0.0104611662857,-0.00154463176087,-7.54907778656e-06,0.0,0.0,-1.0,1.61508699265e-05,9.10741696827e-06,7.11476260027,-4.0808534503e-11,1.26468439887e-10,-1.09608362947e-07
0.14,floor,spray_bottle,20,0.0104611662857,-0.00154463176087,-7.45093467847e-06,0.0,0.0,-1.0,1.50874741188e-05,1.0639546462e-05,7.11476452136,-4.27523684857e-11,1.33087093429e-10,-1.29486555644e-07
0.15,floor,spray_bottle,20,0.00926529916056,-0.00118609439133,-7.36740395282e-06,0.0,0.0,-1.0,0.00159772118103,-0.000784173344455,7.1148835567,-1.25127365934e-10,1.16589817661e-10,1.05258467064e-05
